"","c_id","school","age","sex","SES_z","NAPLAN1_z","time","prev_dep","NAPLAN_z","prev_sdq"
"58.3",58,10,7.0055528,"female",-0.49813938,-0.79060513,3,NA,0.90535283,4.7289014
"58.5",58,10,7.0055528,"female",-0.49813938,-0.79060513,5,NA,0.70175672,10.994913
"58.7",58,10,7.0055528,"female",-0.49813938,-0.79060513,7,3.1617017,-0.21957549,18.971123
"59.3",59,10,9.6671677,"female",-1.0607442,-1.2194493,3,1.18362,-3.0054836,16.883101
"59.5",59,10,9.6671677,"female",-1.0607442,-1.2194493,5,0.38181019,-2.1485612,17.019096
"59.7",59,10,9.6671677,"female",-1.0607442,-1.2194493,7,NA,-1.6818506,9.1182508
"60.3",60,10,9.542141,"male",-1.1918103,-0.82446897,3,NA,1.1569555,7.2861614
"60.5",60,10,9.542141,"male",-1.1918103,-0.82446897,5,-0.60474521,0.49168801,12.545583
"60.7",60,10,9.542141,"male",-1.1918103,-0.82446897,7,2.1603267,-0.91683775,22.455244
"61.3",61,11,8.3533001,"female",-1.0329883,0.90335965,3,2.2903113,0.14810556,22.220619
"61.5",61,11,8.3533001,"female",-1.0329883,0.90335965,5,2.6003215,0.66283792,25.32131
"61.7",61,11,8.3533001,"female",-1.0329883,0.90335965,7,1.3225093,0.21676081,13.335327
"62.3",62,11,7.2082009,"female",-0.89989018,0.92791349,3,1.4764298,0.95973676,20.119112
"62.5",62,11,7.2082009,"female",-0.89989018,0.92791349,5,-0.5859862,1.1785117,14.721061
"62.7",62,11,7.2082009,"female",-0.89989018,0.92791349,7,1.607018,2.3637965,25.522449
"63.3",63,11,9.1978941,"female",NA,-0.24928847,3,1.030807,-1.1877388,14.352408
"63.5",63,11,9.1978941,"female",NA,-0.24928847,5,0.1305843,0.53264081,14.164099
"63.7",63,11,9.1978941,"female",NA,-0.24928847,7,NA,-1.324384,7.3548312
"64.3",64,11,7.3004766,"female",-0.38018534,-0.72437763,3,-0.64301336,-0.088452011,18.670111
"64.5",64,11,7.3004766,"female",-0.38018534,-0.72437763,5,-0.67358398,0.85049635,13.052903
"64.7",64,11,7.3004766,"female",-0.38018534,-0.72437763,7,0.97631192,0.31845704,16.250275
"65.3",65,11,8.7286024,"male",-1.8284817,-0.25165826,3,1.9383751,-0.29270089,23.603991
"65.5",65,11,8.7286024,"male",-1.8284817,-0.25165826,5,0.55330592,0.31870794,18.092333
"65.7",65,11,8.7286024,"male",-1.8284817,-0.25165826,7,1.8956327,-0.057985105,25.63246
"66.3",66,11,7.4313912,"male",0.40551156,-0.010545441,3,NA,2.5709693,1.433327
"66.5",66,11,7.4313912,"male",0.40551156,-0.010545441,5,NA,1.9034287,1.8785893
"66.7",66,11,7.4313912,"male",0.40551156,-0.010545441,7,NA,1.6357399,-10.416145
"67.3",67,11,7.1282601,"male",0.028968927,0.94189906,3,3.210865,0.22867829,22.194986
"67.5",67,11,7.1282601,"male",0.028968927,0.94189906,5,1.2115736,0.036069553,18.111164
"67.7",67,11,7.1282601,"male",0.028968927,0.94189906,7,1.9447612,-0.4895069,18.116518
"68.3",68,11,8.489872,"female",0.14466213,0.7759074,3,NA,0.62703168,8.1031141
"68.5",68,11,8.489872,"female",0.14466213,0.7759074,5,NA,0.21139571,8.0426397
"68.7",68,11,8.489872,"female",0.14466213,0.7759074,7,NA,0.55254418,3.7209661
"69.3",69,11,8.5931025,"male",0.92498791,-0.99106467,3,NA,-1.0542564,5.8117628
"69.5",69,11,8.5931025,"male",0.92498791,-0.99106467,5,1.1173728,-2.42996,17.504122
"69.7",69,11,8.5931025,"male",0.92498791,-0.99106467,7,0.31422225,-0.23624414,15.568983
"70.3",70,11,8.9243011,"female",0.036051903,1.8297484,3,2.0688567,2.7590406,19.137058
"70.5",70,11,8.9243011,"female",0.036051903,1.8297484,5,-0.81845564,2.8110359,10.816982
"70.7",70,11,8.9243011,"female",0.036051903,1.8297484,7,1.4621505,1.7340059,12.916869
"71.3",71,11,8.2290945,"male",1.2149909,-0.60081279,3,-0.27291185,-0.17766902,16.117445
"71.5",71,11,8.2290945,"male",1.2149909,-0.60081279,5,1.3915927,0.54396802,19.276909
"71.7",71,11,8.2290945,"male",1.2149909,-0.60081279,7,1.7318844,0.29786256,22.760344
"72.3",72,11,8.3248472,"male",-1.37475,-0.75675225,3,-1.430271,0.6625089,14.458873
"72.5",72,11,8.3248472,"male",-1.37475,-0.75675225,5,-0.16064404,-0.76892245,19.764988
"72.7",72,11,8.3248472,"male",-1.37475,-0.75675225,7,3.6918952,-0.63302428,28.318178
"73.3",73,11,9.0935469,"female",0.55265868,0.13004939,3,-0.24533105,0.13466243,19.103527
"73.5",73,11,9.0935469,"female",0.55265868,0.13004939,5,-0.8615371,1.0441561,13.753236
"73.7",73,11,9.0935469,"female",0.55265868,0.13004939,7,1.8618627,0.26189122,18.519323
"74.3",74,11,7.3587508,"male",0.74546611,-1.0227224,3,1.1223116,-0.65620714,27.209322
"74.5",74,11,7.3587508,"male",0.74546611,-1.0227224,5,0.13783835,0.65282279,24.864784
"74.7",74,11,7.3587508,"male",0.74546611,-1.0227224,7,1.7288533,-2.1966274,27.497742
"75.3",75,11,9.2127056,"female",0.78142482,1.6650932,3,1.4487021,1.4132828,7.5572205
"75.5",75,11,9.2127056,"female",0.78142482,1.6650932,5,NA,-0.3839983,6.2652841
"75.7",75,11,9.2127056,"female",0.78142482,1.6650932,7,NA,0.27915749,7.964715
"76.3",76,11,9.4972486,"male",-0.053264976,-0.86082262,3,1.6052811,0.42885798,25.646507
"76.5",76,11,9.4972486,"male",-0.053264976,-0.86082262,5,-3.4493527,-1.2513202,12.370757
"76.7",76,11,9.4972486,"male",-0.053264976,-0.86082262,7,-0.023268253,-0.55431974,22.667711
"77.3",77,11,7.5311275,"male",0.21728034,0.59124541,3,2.6595755,1.8988135,22.688522
"77.5",77,11,7.5311275,"male",0.21728034,0.59124541,5,-0.59423304,1.5703084,14.715042
"77.7",77,11,7.5311275,"male",0.21728034,0.59124541,7,-0.21992823,0.66481096,22.158281
"78.3",78,11,8.5140657,"male",NA,-2.5599391,3,-2.1333823,-1.0610874,17.866926
"78.5",78,11,8.5140657,"male",NA,-2.5599391,5,2.0300729,-1.2336619,21.258289
"78.7",78,11,8.5140657,"male",NA,-2.5599391,7,0.47683758,-1.4624089,25.733789
"79.3",79,11,7.4389939,"male",-0.025508489,-0.42083108,3,NA,1.7063767,5.8378797
"79.5",79,11,7.4389939,"male",-0.025508489,-0.42083108,5,NA,0.20699622,2.8731694
"79.7",79,11,7.4389939,"male",-0.025508489,-0.42083108,7,NA,0.064264111,8.5729036
"80.3",80,11,8.4409685,"male",2.6927543,0.67346841,3,NA,0.63512778,13.730483
"80.5",80,11,8.4409685,"male",2.6927543,0.67346841,5,-4.8519688,0.63989484,12.113492
"80.7",80,11,8.4409685,"male",2.6927543,0.67346841,7,-2.6826587,-0.27939594,11.680556
"81.3",81,11,9.8163671,"male",1.8504958,0.84465235,3,3.020138,0.077769771,30.713497
"81.5",81,11,9.8163671,"male",1.8504958,0.84465235,5,1.2008637,1.2829932,23.077877
"81.7",81,11,9.8163671,"male",1.8504958,0.84465235,7,3.0827761,0.32110947,28.230993
"82.3",82,11,8.0933266,"male",0.065057851,-0.33680838,3,1.9345218,0.42634597,20.750696
"82.5",82,11,8.0933266,"male",0.065057851,-0.33680838,5,NA,-0.75105935,7.9049115
"82.7",82,11,8.0933266,"male",0.065057851,-0.33680838,7,-0.55438834,1.3786445,12.848133
"83.3",83,11,7.0881963,"male",-0.9420107,0.95916152,3,0.4507153,0.9196341,13.629827
"83.5",83,11,7.0881963,"male",-0.9420107,0.95916152,5,-0.71747184,2.1947372,10.795505
"83.7",83,11,7.0881963,"male",-0.9420107,0.95916152,7,0.43961966,1.6370945,18.898743
"84.3",84,11,9.2255936,"male",0.27189866,1.0511261,3,3.8396332,1.2928495,24.734365
"84.5",84,11,9.2255936,"male",0.27189866,1.0511261,5,1.4467828,1.5500214,18.757954
"84.7",84,11,9.2255936,"male",0.27189866,1.0511261,7,2.2551401,0.45684484,21.32011
"85.3",85,11,8.4121113,"male",0.79209983,0.36769927,3,-1.2162966,-0.33659995,15.851883
"85.5",85,11,8.4121113,"male",0.79209983,0.36769927,5,-1.3595055,-0.46696576,18.089186
"85.7",85,11,8.4121113,"male",0.79209983,0.36769927,7,-1.6704829,0.11618461,16.859087
"86.3",86,11,9.0939121,"male",-1.653257,2.3004785,3,NA,1.8529878,10.457117
"86.5",86,11,9.0939121,"male",-1.653257,2.3004785,5,0.33503306,3.199677,12.082706
"86.7",86,11,9.0939121,"male",-1.653257,2.3004785,7,NA,2.4927366,6.2703471
"87.3",87,11,9.0688944,"female",NA,-2.0816603,3,-0.12392584,-3.1078589,9.6318846
"87.5",87,11,9.0688944,"female",NA,-2.0816603,5,2.2653465,-1.6693447,17.008818
"87.7",87,11,9.0688944,"female",NA,-2.0816603,7,1.2667313,-2.0659344,15.542
"88.3",88,11,9.011734,"male",NA,0.93057001,3,0.65197599,1.0235521,20.244814
"88.5",88,11,9.011734,"male",NA,0.93057001,5,-1.1204828,1.5567553,15.134343
"88.7",88,11,9.011734,"male",NA,0.93057001,7,NA,0.35592699,10.860696
"89.3",89,11,7.1950121,"male",0.08117681,0.35846633,3,-1.9271301,-0.27577612,19.301468
"89.5",89,11,7.1950121,"male",0.08117681,0.35846633,5,-1.3032094,0.7316196,15.213822
"89.7",89,11,7.1950121,"male",0.08117681,0.35846633,7,-1.1111695,0.3514497,25.877705
"90.3",90,11,8.3605556,"female",-0.34381735,-1.456406,3,-0.33484146,-1.2398279,11.626502
"90.5",90,11,8.3605556,"female",-0.34381735,-1.456406,5,2.1197622,-0.46121645,25.207804
"90.7",90,11,8.3605556,"female",-0.34381735,-1.456406,7,-0.54336822,-0.73222744,16.085003
"91.3",91,12,7.50631,"male",-0.05271367,0.52109563,3,0.71911496,0.80836755,13.985901
"91.5",91,12,7.50631,"male",-0.05271367,0.52109563,5,1.2330102,0.73582751,13.885353
"91.7",91,12,7.50631,"male",-0.05271367,0.52109563,7,1.1529555,0.62505984,17.560781
"92.3",92,12,8.2512007,"female",0.88312495,0.04122166,3,-0.43932897,-0.36570451,13.972474
"92.5",92,12,8.2512007,"female",0.88312495,0.04122166,5,NA,0.36840457,4.7888041
"92.7",92,12,8.2512007,"female",0.88312495,0.04122166,7,NA,1.7455899,6.3877063
"93.3",93,12,9.1682034,"female",-1.0713319,0.76408893,3,-0.79214096,-0.07039018,27.675671
"93.5",93,12,9.1682034,"female",-1.0713319,0.76408893,5,1.4788276,0.69631934,33.3167
"93.7",93,12,9.1682034,"female",-1.0713319,0.76408893,7,-0.18102856,-0.27885988,29.878656
"94.3",94,12,7.3254056,"male",-0.72870189,0.35753101,3,0.27314103,0.36882541,15.023224
"94.5",94,12,7.3254056,"male",-0.72870189,0.35753101,5,NA,1.8129982,11.788638
"94.7",94,12,7.3254056,"male",-0.72870189,0.35753101,7,-0.77757436,0.46430022,14.71036
"95.3",95,12,7.3088379,"female",-0.77846467,-0.0030455352,3,-1.5598484,0.18723279,20.805925
"95.5",95,12,7.3088379,"female",-0.77846467,-0.0030455352,5,0.94667828,1.7968007,27.846752
"95.7",95,12,7.3088379,"female",-0.77846467,-0.0030455352,7,-2.884948,0.8448413,16.932972
"96.3",96,12,8.7706394,"male",0.44341353,0.8164103,3,-0.84542048,0.44934514,18.498444
"96.5",96,12,8.7706394,"male",0.44341353,0.8164103,5,0.54229969,0.41036543,12.812115
"96.7",96,12,8.7706394,"male",0.44341353,0.8164103,7,NA,0.92054826,9.444314
"97.3",97,12,7.594841,"female",0.94864452,-0.72026855,3,NA,-1.8219628,1.6261325
"97.5",97,12,7.594841,"female",0.94864452,-0.72026855,5,NA,-3.0379691,6.6442699
"97.7",97,12,7.594841,"female",0.94864452,-0.72026855,7,NA,-0.62539804,8.4661522
"98.3",98,12,7.6428847,"male",-0.73546869,-1.4918674,3,1.6056231,-2.0317659,24.192383
"98.5",98,12,7.6428847,"male",-0.73546869,-1.4918674,5,-1.4718034,0.03154273,20.394022
"98.7",98,12,7.6428847,"male",-0.73546869,-1.4918674,7,-0.70484895,-0.81806183,21.293638
"99.3",99,12,7.5863457,"female",-0.26584384,-0.66701216,3,1.5581642,0.37380534,15.396836
"99.5",99,12,7.5863457,"female",-0.26584384,-0.66701216,5,-0.7650255,0.79815567,14.897188
"99.7",99,12,7.5863457,"female",-0.26584384,-0.66701216,7,NA,1.5266818,10.22252
"100.3",100,12,8.3872862,"female",NA,1.3767726,3,NA,0.099773191,2.2043459
"100.5",100,12,8.3872862,"female",NA,1.3767726,5,NA,-0.16374518,10.543911
"100.7",100,12,8.3872862,"female",NA,1.3767726,7,NA,0.69062567,8.4848652
"101.3",101,12,8.9098492,"female",NA,1.0833267,3,-0.72679973,0.97454351,12.404508
"101.5",101,12,8.9098492,"female",NA,1.0833267,5,-1.6296217,-0.68459839,14.289889
"101.7",101,12,8.9098492,"female",NA,1.0833267,7,NA,-1.3006952,10.796317
"102.3",102,12,8.6515884,"female",-0.77525479,-1.8159388,3,NA,-3.0081689,5.4107137
"102.5",102,12,8.6515884,"female",-0.77525479,-1.8159388,5,NA,-0.84756196,7.473031
"102.7",102,12,8.6515884,"female",-0.77525479,-1.8159388,7,NA,-0.48944387,9.2833538
"103.3",103,12,8.7188816,"male",-0.96133274,0.063706599,3,NA,2.4044106,8.8654432
"103.5",103,12,8.7188816,"male",-0.96133274,0.063706599,5,NA,-0.18664482,3.348954
"103.7",103,12,8.7188816,"male",-0.96133274,0.063706599,7,NA,1.4462311,8.4832945
"104.3",104,12,7.9861374,"male",0.6461342,0.31881085,3,NA,2.7971926,2.2277126
"104.5",104,12,7.9861374,"male",0.6461342,0.31881085,5,NA,1.6711046,2.0398538
"104.7",104,12,7.9861374,"male",0.6461342,0.31881085,7,NA,2.7610841,1.0888208
"105.3",105,12,8.0234137,"female",-1.5789075,-0.63538116,3,1.3327479,1.0122211,21.504652
"105.5",105,12,8.0234137,"female",-1.5789075,-0.63538116,5,-0.45664629,1.0801501,19.013987
"105.7",105,12,8.0234137,"female",-1.5789075,-0.63538116,7,-1.0489894,-0.14384562,15.72921
"106.3",106,12,7.301466,"male",-1.6716987,1.561445,3,-1.2070619,1.9983695,21.746674
"106.5",106,12,7.301466,"male",-1.6716987,1.561445,5,-0.48444074,2.0930576,18.214388
"106.7",106,12,7.301466,"male",-1.6716987,1.561445,7,-0.12358172,1.9338949,20.934502
"107.3",107,12,8.3682823,"female",0.45622638,1.8510116,3,-0.084137343,1.7933978,16.240587
"107.5",107,12,8.3682823,"female",0.45622638,1.8510116,5,2.3458633,0.74178642,19.987316
"107.7",107,12,8.3682823,"female",0.45622638,1.8510116,7,1.1520348,1.5735513,21.764797
"108.3",108,12,8.4882126,"female",0.15305461,-0.81462532,3,0.78467935,-0.66835093,21.308245
"108.5",108,12,8.4882126,"female",0.15305461,-0.81462532,5,4.3892074,-0.40702611,32.737869
"108.7",108,12,8.4882126,"female",0.15305461,-0.81462532,7,2.8866987,-1.0935245,25.183346
"109.3",109,12,9.9781771,"female",0.02123755,1.4304388,3,1.1773396,1.6017195,18.070156
"109.5",109,12,9.9781771,"female",0.02123755,1.4304388,5,2.7638025,1.4475933,21.328285
"109.7",109,12,9.9781771,"female",0.02123755,1.4304388,7,3.1946023,1.1354796,23.967955
"110.3",110,12,8.7029133,"female",-0.57740736,-1.0875199,3,NA,-2.3251779,7.5690222
"110.5",110,12,8.7029133,"female",-0.57740736,-1.0875199,5,NA,-1.7021103,7.9448018
"110.7",110,12,8.7029133,"female",-0.57740736,-1.0875199,7,NA,-2.8771472,6.9915676
"111.3",111,12,8.2667274,"female",1.0430094,-0.62479985,3,-1.6762698,0.82332069,21.509554
"111.5",111,12,8.2667274,"female",1.0430094,-0.62479985,5,-0.79547274,-0.76732981,17.400663
"111.7",111,12,8.2667274,"female",1.0430094,-0.62479985,7,NA,-0.73410243,7.8362212
"112.3",112,12,7.7026625,"male",NA,-0.13769299,3,1.2389809,0.94019765,18.502712
"112.5",112,12,7.7026625,"male",NA,-0.13769299,5,-0.28640422,0.3418684,16.316597
"112.7",112,12,7.7026625,"male",NA,-0.13769299,7,-0.40117234,0.31625921,14.970544
"113.3",113,12,7.8611159,"female",-0.86861956,-1.0277948,3,1.2744687,-0.0088465335,25.360266
"113.5",113,12,7.8611159,"female",-0.86861956,-1.0277948,5,NA,0.085986145,4.1009164
"113.7",113,12,7.8611159,"female",-0.86861956,-1.0277948,7,-0.12982449,-0.056851033,17.640331
"114.3",114,12,9.39326,"male",NA,1.2045224,3,0.39750183,-0.45490184,11.465714
"114.5",114,12,9.39326,"male",NA,1.2045224,5,-0.75136876,0.10370478,15.342136
"114.7",114,12,9.39326,"male",NA,1.2045224,7,0.30902466,0.88489956,13.188169
"115.3",115,12,9.2333212,"male",0.66898835,-0.36222023,3,0.43294591,-1.9103923,13.324352
"115.5",115,12,9.2333212,"male",0.66898835,-0.36222023,5,3.5475464,0.45188904,19.497408
"115.7",115,12,9.2333212,"male",0.66898835,-0.36222023,7,NA,0.095179804,8.5025263
"116.3",116,12,8.4795036,"female",NA,0.21916844,3,-2.1731958,1.0149689,19.467113
"116.5",116,12,8.4795036,"female",NA,0.21916844,5,-0.86648095,0.92752153,23.832159
"116.7",116,12,8.4795036,"female",NA,0.21916844,7,-0.12843314,0.4565846,22.671478
"117.3",117,12,8.9759178,"female",0.88439035,0.77939266,3,NA,-0.79567933,10.97325
"117.5",117,12,8.9759178,"female",0.88439035,0.77939266,5,1.8740308,-0.28193456,16.485926
"117.7",117,12,8.9759178,"female",0.88439035,0.77939266,7,NA,-3.4732885,19.03964
"118.3",118,12,7.1940622,"male",0.76209879,1.0885453,3,NA,1.4132297,16.316597
"118.5",118,12,7.1940622,"male",0.76209879,1.0885453,5,-1.681296,1.2978128,11.760355
"118.7",118,12,7.1940622,"male",0.76209879,1.0885453,7,-1.1959134,0.8956452,16.019865
"119.3",119,12,8.0267124,"female",-0.45313239,-0.046007525,3,3.361115,-0.97614783,27.611828
"119.5",119,12,8.0267124,"female",-0.45313239,-0.046007525,5,2.0691655,-0.53967279,25.676254
"119.7",119,12,8.0267124,"female",-0.45313239,-0.046007525,7,0.50630015,-0.1385309,24.396269
"120.3",120,12,8.9083405,"female",-0.45923206,0.20694333,3,-0.90104091,-0.78224587,16.338161
"120.5",120,12,8.9083405,"female",-0.45923206,0.20694333,5,1.8871765,-0.70615351,24.866297
"120.7",120,12,8.9083405,"female",-0.45923206,0.20694333,7,3.1709907,0.59070688,28.216291
"121.3",121,13,8.3818998,"female",-1.7578617,-1.5213079,3,3.0962288,-0.29449284,21.609003
"121.5",121,13,8.3818998,"female",-1.7578617,-1.5213079,5,0.0078944452,-0.63768172,14.581255
"121.7",121,13,8.3818998,"female",-1.7578617,-1.5213079,7,2.4262955,-0.071156383,24.470541
"122.3",122,13,9.4372292,"female",NA,-1.6272309,3,-2.1227674,-1.2206764,9.3005381
"122.5",122,13,9.4372292,"female",NA,-1.6272309,5,NA,0.62156343,9.1736183
"122.7",122,13,9.4372292,"female",NA,-1.6272309,7,0.38902655,-0.39341405,15.281802
"123.3",123,13,7.8611913,"male",NA,-1.5409575,3,-0.8185975,-0.23388265,12.494073
"123.5",123,13,7.8611913,"male",NA,-1.5409575,5,1.166321,0.82994491,20.428257
"123.7",123,13,7.8611913,"male",NA,-1.5409575,7,-1.2880788,0.18084013,15.707947
"124.3",124,13,9.1908188,"male",0.27524567,0.24918626,3,0.30438882,-0.79854608,17.585211
"124.5",124,13,9.1908188,"male",0.27524567,0.24918626,5,NA,0.015808947,11.464668
"124.7",124,13,9.1908188,"male",0.27524567,0.24918626,7,NA,-1.6073458,5.5846457
"125.3",125,13,7.9202466,"male",0.41270256,0.73360109,3,0.42574736,1.7175542,13.283744
"125.5",125,13,7.9202466,"male",0.41270256,0.73360109,5,-3.309613,1.1108472,11.335665
"125.7",125,13,7.9202466,"male",0.41270256,0.73360109,7,-1.4482845,-0.67799306,17.083092
"126.3",126,13,9.282095,"male",-2.033036,0.47932678,3,NA,0.35313842,8.7037983
"126.5",126,13,9.282095,"male",-2.033036,0.47932678,5,NA,1.4317827,8.8912163
"126.7",126,13,9.282095,"male",-2.033036,0.47932678,7,NA,-0.28550017,15.048357
"127.3",127,13,8.2706842,"male",-0.18668237,0.99547511,3,-0.37755963,1.1476196,20.339014
"127.5",127,13,8.2706842,"male",-0.18668237,0.99547511,5,-0.5528512,0.61515427,13.885258
"127.7",127,13,8.2706842,"male",-0.18668237,0.99547511,7,-0.93396032,2.1880493,13.514408
"128.3",128,13,7.400928,"male",1.3606358,1.0913243,3,NA,1.0545355,12.741775
"128.5",128,13,7.400928,"male",1.3606358,1.0913243,5,NA,2.3750706,3.7963338
"128.7",128,13,7.400928,"male",1.3606358,1.0913243,7,NA,1.0290507,3.9157324
"129.3",129,13,9.2404251,"male",-1.9832065,0.65818888,3,1.2101187,0.8179301,29.071104
"129.5",129,13,9.2404251,"male",-1.9832065,0.65818888,5,2.7202654,1.563814,28.082483
"129.7",129,13,9.2404251,"male",-1.9832065,0.65818888,7,-0.81037331,0.90340227,16.717398
"130.3",130,13,7.2778845,"male",-0.31848168,-0.59550959,3,NA,-0.98402232,5.3136492
"130.5",130,13,7.2778845,"male",-0.31848168,-0.59550959,5,1.1225262,0.37029421,12.657775
"130.7",130,13,7.2778845,"male",-0.31848168,-0.59550959,7,NA,-1.0287018,4.6580033
"131.3",131,13,9.0717983,"female",1.5489506,-0.9243716,3,NA,1.0103842,9.2336578
"131.5",131,13,9.0717983,"female",1.5489506,-0.9243716,5,-1.1604828,-0.82389593,19.442936
"131.7",131,13,9.0717983,"female",1.5489506,-0.9243716,7,-1.7496912,0.04326877,15.981143
"132.3",132,13,9.1733818,"female",-0.60633796,-0.98045325,3,-1.7379613,-1.3471754,16.050785
"132.5",132,13,9.1733818,"female",-0.60633796,-0.98045325,5,2.1441112,-0.79903829,29.988852
"132.7",132,13,9.1733818,"female",-0.60633796,-0.98045325,7,-0.40102226,-2.7514889,19.684174
"133.3",133,13,8.6517029,"female",-0.63250804,0.51125717,3,0.82116735,2.0810134,25.730536
"133.5",133,13,8.6517029,"female",-0.63250804,0.51125717,5,-1.8246737,0.081976421,14.32815
"133.7",133,13,8.6517029,"female",-0.63250804,0.51125717,7,2.7680116,0.10474127,30.066597
"134.3",134,13,7.3247914,"male",-1.0280111,-0.48018736,3,-0.93135279,1.4680978,12.372444
"134.5",134,13,7.3247914,"male",-1.0280111,-0.48018736,5,-0.76818335,1.6316288,12.123569
"134.7",134,13,7.3247914,"male",-1.0280111,-0.48018736,7,NA,1.0033417,8.1641407
"135.3",135,13,7.6428804,"female",0.34102669,-0.88909566,3,0.21760528,-1.2598131,22.297691
"135.5",135,13,7.6428804,"female",0.34102669,-0.88909566,5,1.8214766,0.65066355,22.870878
"135.7",135,13,7.6428804,"female",0.34102669,-0.88909566,7,-1.9462891,0.68878233,13.737573
"136.3",136,13,9.1234131,"female",-1.2352846,-0.6002484,3,-0.79695445,0.014072387,17.608414
"136.5",136,13,9.1234131,"female",-1.2352846,-0.6002484,5,0.0052809073,-0.034928057,15.063253
"136.7",136,13,9.1234131,"female",-1.2352846,-0.6002484,7,2.4216728,0.44206169,22.156839
"137.3",137,13,9.045475,"female",3.1328263,0.53524113,3,-0.93984866,-0.12314242,14.061799
"137.5",137,13,9.045475,"female",3.1328263,0.53524113,5,NA,0.96707171,11.832604
"137.7",137,13,9.045475,"female",3.1328263,0.53524113,7,NA,0.71470863,11.390643
"138.3",138,13,8.3431196,"male",-0.36666143,-0.66509902,3,0.28585526,-1.1350744,18.030642
"138.5",138,13,8.3431196,"male",-0.36666143,-0.66509902,5,4.5925837,-0.22148538,33.441086
"138.7",138,13,8.3431196,"male",-0.36666143,-0.66509902,7,-0.048586264,0.19823924,23.06461
"139.3",139,13,9.2099476,"female",0.46044391,1.0199928,3,-2.5552247,0.84878713,16.451429
"139.5",139,13,9.2099476,"female",0.46044391,1.0199928,5,-3.2167864,2.2039411,12.557088
"139.7",139,13,9.2099476,"female",0.46044391,1.0199928,7,-2.8097184,1.1287186,11.682334
"140.3",140,13,7.945075,"female",-0.85162562,0.40586779,3,3.9282115,1.9255366,25.24992
"140.5",140,13,7.945075,"female",-0.85162562,0.40586779,5,0.62398547,2.0511253,17.78479
"140.7",140,13,7.945075,"female",-0.85162562,0.40586779,7,2.0535674,3.094836,24.514791
"141.3",141,13,7.5525131,"female",-0.10090189,0.76348072,3,2.451622,-0.56776386,23.881151
"141.5",141,13,7.5525131,"female",-0.10090189,0.76348072,5,3.1502197,0.97869527,21.184488
"141.7",141,13,7.5525131,"female",-0.10090189,0.76348072,7,NA,0.27375829,13.852884
"142.3",142,13,9.232542,"female",0.20907459,1.0561283,3,0.95995045,0.48547989,21.572704
"142.5",142,13,9.232542,"female",0.20907459,1.0561283,5,-1.0076896,0.8177821,16.974155
"142.7",142,13,9.232542,"female",0.20907459,1.0561283,7,NA,0.34485331,11.242857
"143.3",143,13,8.020853,"male",0.27223265,-1.0181504,3,NA,0.49359006,6.018116
"143.5",143,13,8.020853,"male",0.27223265,-1.0181504,5,NA,1.0350775,5.1210618
"143.7",143,13,8.020853,"male",0.27223265,-1.0181504,7,NA,0.36600342,2.5473363
"144.3",144,13,8.0796576,"female",0.40796125,-0.30617359,3,0.38989797,0.50649214,13.454899
"144.5",144,13,8.0796576,"female",0.40796125,-0.30617359,5,1.2641928,0.23960567,18.697256
"144.7",144,13,8.0796576,"female",0.40796125,-0.30617359,7,1.3615578,1.0328598,20.624048
"145.3",145,13,7.9221759,"female",0.58099735,-0.0094151581,3,NA,0.69908345,2.4953899
"145.5",145,13,7.9221759,"female",0.58099735,-0.0094151581,5,NA,1.267959,4.1013427
"145.7",145,13,7.9221759,"female",0.58099735,-0.0094151581,7,NA,0.29750311,2.3225374
"146.3",146,13,9.411314,"male",-1.3797995,-0.15615019,3,NA,0.52966088,8.851244
"146.5",146,13,9.411314,"male",-1.3797995,-0.15615019,5,-1.2202137,1.1013948,8.6530066
"146.7",146,13,9.411314,"male",-1.3797995,-0.15615019,7,0.78843766,1.1410674,15.644472
"147.3",147,13,7.3239632,"male",1.832231,1.0883898,3,-1.9736829,1.2571474,13.196962
"147.5",147,13,7.3239632,"male",1.832231,1.0883898,5,NA,1.0063754,11.272587
"147.7",147,13,7.3239632,"male",1.832231,1.0883898,7,NA,0.41538268,13.775772
"148.3",148,13,9.3182087,"female",-0.11983549,-0.71032333,3,3.6159282,0.20603897,33.982037
"148.5",148,13,9.3182087,"female",-0.11983549,-0.71032333,5,2.4684572,-2.0602052,34.583057
"148.7",148,13,9.3182087,"female",-0.11983549,-0.71032333,7,2.8131275,-0.4386116,27.276266
"149.3",149,13,8.1122751,"female",1.6072553,1.1793847,3,NA,1.9542705,9.8205223
"149.5",149,13,8.1122751,"female",1.6072553,1.1793847,5,NA,1.3302948,10.759184
"149.7",149,13,8.1122751,"female",1.6072553,1.1793847,7,3.9530079,1.8899049,27.400623
"150.3",150,13,9.8818045,"female",0.62206769,0.97587579,3,-0.66440386,0.85010475,9.8227043
"150.5",150,13,9.8818045,"female",0.62206769,0.97587579,5,2.6112378,1.1424761,21.118071
"150.7",150,13,9.8818045,"female",0.62206769,0.97587579,7,-1.4663831,2.2692521,12.314681
"151.3",151,14,9.3231983,"female",0.068380505,0.9266414,3,NA,-1.1346837,8.3117514
"151.5",151,14,9.3231983,"female",0.068380505,0.9266414,5,0.880382,-0.69491214,15.657009
"151.7",151,14,9.3231983,"female",0.068380505,0.9266414,7,-0.94379896,0.89165217,10.177133
